LocationID,LocationName,StateAbbr,StateDesc,TotalPopulation,KMeansCluster,HierCluster
20201,Washington,KS,Kansas,"5,504",0.0,2.0
22075,Plaquemines,LA,Louisiana,"22,386",1.0,4.0
22053,Jefferson Davis,LA,Louisiana,"31,553",2.0,4.0
21049,Clark,KY,Kentucky,"37,304",2.0,4.0
20161,Riley,KS,Kansas,"71,402",1.0,2.0
22097,St. Landry,LA,Louisiana,"81,464",3.0,3.0
25007,Dukes,MA,Massachusetts,"20,819",0.0,2.0
20101,Lane,KS,Kansas,"1,529",1.0,2.0
20169,Saline,KS,Kansas,"53,098",0.0,2.0
22059,LaSalle,LA,Louisiana,"14,800",2.0,4.0
25023,Plymouth,MA,Massachusetts,"535,308",0.0,2.0
25003,Berkshire,MA,Massachusetts,"126,818",0.0,2.0
26025,Calhoun,MI,Michigan,"133,366",1.0,1.0
26031,Cheboygan,MI,Michigan,"26,048",1.0,1.0
20175,Seward,KS,Kansas,"21,067",2.0,4.0
20111,Lyon,KS,Kansas,"32,172",1.0,1.0
20097,Kiowa,KS,Kansas,"2,374",0.0,2.0
24039,Somerset,MD,Maryland,"24,910",2.0,4.0
22089,St. Charles,LA,Louisiana,"50,620",1.0,4.0
23029,Washington,ME,Maine,"31,555",2.0,4.0
23031,York,ME,Maine,"218,586",0.0,2.0
20099,Labette,KS,Kansas,"19,728",1.0,1.0
22091,St. Helena,LA,Louisiana,"10,774",3.0,3.0
21109,Jackson,KY,Kentucky,"13,104",2.0,3.0
20079,Harvey,KS,Kansas,"33,504",0.0,2.0
24015,Cecil,MD,Maryland,"105,672",1.0,2.0
26033,Chippewa,MI,Michigan,"36,264",1.0,4.0
21113,Jessamine,KY,Kentucky,"55,017",1.0,1.0
25019,Nantucket,MA,Massachusetts,"14,444",0.0,2.0
20203,Wichita,KS,Kansas,"2,082",1.0,1.0
21227,Warren,KY,Kentucky,"142,229",1.0,4.0
24025,Harford,MD,Maryland,"264,644",0.0,2.0
26015,Barry,MI,Michigan,"63,808",0.0,2.0
21065,Estill,KY,Kentucky,"13,936",3.0,3.0
23025,Somerset,ME,Maine,"51,302",2.0,4.0
26027,Cass,MI,Michigan,"51,642",1.0,1.0
22125,West Feliciana,LA,Louisiana,"15,371",1.0,4.0
20073,Greenwood,KS,Kansas,"5,870",1.0,1.0
22055,Lafayette,LA,Louisiana,"249,750",1.0,4.0
23011,Kennebec,ME,Maine,"127,259",1.0,1.0
20185,Stafford,KS,Kansas,"3,909",1.0,1.0
21165,Menifee,KY,Kentucky,"6,286",3.0,3.0
21103,Henry,KY,Kentucky,"15,973",1.0,1.0
20137,Norton,KS,Kansas,"5,330",1.0,1.0
24013,Carroll,MD,Maryland,"176,639",0.0,2.0
20109,Logan,KS,Kansas,"2,665",1.0,1.0
22081,Red River,LA,Louisiana,"7,356",3.0,3.0
22083,Richland,LA,Louisiana,"19,712",3.0,3.0
22111,Union,LA,Louisiana,"20,650",2.0,3.0
20121,Miami,KS,Kansas,"35,320",0.0,2.0
20179,Sheridan,KS,Kansas,"2,423",0.0,2.0
20141,Osborne,KS,Kansas,"3,427",1.0,2.0
20167,Russell,KS,Kansas,"6,723",1.0,1.0
20147,Phillips,KS,Kansas,"4,761",1.0,1.0
22065,Madison,LA,Louisiana,"9,246",3.0,3.0
20165,Rush,KS,Kansas,"2,830",1.0,1.0
21003,Allen,KY,Kentucky,"21,788",3.0,3.0
25017,Middlesex,MA,Massachusetts,"1,623,952",0.0,2.0
22093,St. James,LA,Louisiana,"19,191",2.0,4.0
20123,Mitchell,KS,Kansas,"5,719",1.0,2.0
20067,Grant,KS,Kansas,"7,147",0.0,4.0
22051,Jefferson,LA,Louisiana,"421,777",1.0,4.0
20117,Marshall,KS,Kansas,"9,933",1.0,1.0
20187,Stanton,KS,Kansas,"1,901",1.0,4.0
20115,Marion,KS,Kansas,"11,690",0.0,2.0
23013,Knox,ME,Maine,"40,977",0.0,2.0
22079,Rapides,LA,Louisiana,"126,260",2.0,4.0
22023,Cameron,LA,Louisiana,"4,768",1.0,1.0
26035,Clare,MI,Michigan,"31,316",2.0,4.0
22105,Tangipahoa,LA,Louisiana,"138,064",2.0,4.0
22013,Bienville,LA,Louisiana,"12,366",3.0,3.0
21077,Gallatin,KY,Kentucky,"8,792",2.0,4.0
22017,Caddo,LA,Louisiana,"226,386",2.0,3.0
24035,Queen Anne's,MD,Maryland,"52,508",0.0,2.0
20197,Wabaunsee,KS,Kansas,"7,057",0.0,2.0
22041,Franklin,LA,Louisiana,"19,285",3.0,3.0
22027,Claiborne,LA,Louisiana,"13,670",3.0,3.0
20155,Reno,KS,Kansas,"61,497",1.0,1.0
22121,West Baton Rouge,LA,Louisiana,"28,266",1.0,4.0
22011,Beauregard,LA,Louisiana,"36,827",2.0,4.0
20149,Pottawatomie,KS,Kansas,"26,382",0.0,2.0
20113,McPherson,KS,Kansas,"30,091",0.0,2.0
20075,Hamilton,KS,Kansas,"2,437",1.0,4.0
20103,Leavenworth,KS,Kansas,"83,518",0.0,2.0
26001,Alcona,MI,Michigan,"10,489",1.0,1.0
20091,Johnson,KS,Kansas,"622,237",0.0,2.0
24005,Baltimore,MD,Maryland,"844,703",0.0,2.0
20183,Smith,KS,Kansas,"3,590",0.0,2.0
23021,Piscataquis,ME,Maine,"17,486",1.0,1.0
23001,Androscoggin,ME,Maine,"113,765",1.0,1.0
20107,Linn,KS,Kansas,"9,860",0.0,2.0
24047,Worcester,MD,Maryland,"54,171",0.0,2.0
24510,Baltimore,MD,Maryland,"565,239",2.0,4.0
21161,Mason,KY,Kentucky,"16,841",2.0,4.0
20143,Ottawa,KS,Kansas,"5,818",0.0,2.0
24011,Caroline,MD,Maryland,"33,593",1.0,4.0
24027,Howard,MD,Maryland,"336,001",0.0,2.0
20095,Kingman,KS,Kansas,"7,066",1.0,2.0
26021,Berrien,MI,Michigan,"152,261",1.0,1.0
22015,Bossier,LA,Louisiana,"129,795",1.0,4.0
22127,Winn,LA,Louisiana,"13,216",3.0,3.0
22069,Natchitoches,LA,Louisiana,"36,291",2.0,3.0
21089,Greenup,KY,Kentucky,"35,221",2.0,4.0
22107,Tensas,LA,Louisiana,"3,764",3.0,3.0
20087,Jefferson,KS,Kansas,"18,327",0.0,2.0
22061,Lincoln,LA,Louisiana,"47,962",2.0,3.0
20151,Pratt,KS,Kansas,"9,082",0.0,2.0
25027,Worcester,MA,Massachusetts,"866,866",0.0,2.0
20163,Rooks,KS,Kansas,"4,778",0.0,2.0
20089,Jewell,KS,Kansas,"2,847",1.0,1.0
20071,Greeley,KS,Kansas,"1,181",0.0,2.0
22087,St. Bernard,LA,Louisiana,"44,463",2.0,3.0
22031,De Soto,LA,Louisiana,"27,114",2.0,3.0
20125,Montgomery,KS,Kansas,"30,568",1.0,1.0
22037,East Feliciana,LA,Louisiana,"19,229",2.0,4.0
24017,Charles,MD,Maryland,"171,973",0.0,2.0
23015,Lincoln,ME,Maine,"36,507",0.0,2.0
22067,Morehouse,LA,Louisiana,"23,955",3.0,3.0
25005,Bristol,MA,Massachusetts,"581,841",1.0,2.0
26011,Arenac,MI,Michigan,"15,145",1.0,1.0
22113,Vermilion,LA,Louisiana,"56,992",2.0,4.0
20153,Rawlins,KS,Kansas,"2,463",1.0,1.0
21203,Rockcastle,KY,Kentucky,"16,190",2.0,4.0
24031,Montgomery,MD,Maryland,"1,058,474",0.0,2.0
22003,Allen,LA,Louisiana,"22,112",2.0,3.0
26003,Alger,MI,Michigan,"8,757",1.0,1.0
21117,Kenton,KY,Kentucky,"171,321",0.0,2.0
20133,Neosho,KS,Kansas,"15,420",1.0,1.0
20129,Morton,KS,Kansas,"2,580",1.0,1.0
21095,Harlan,KY,Kentucky,"25,324",2.0,3.0
24023,Garrett,MD,Maryland,"28,423",1.0,2.0
20127,Morris,KS,Kansas,"5,334",0.0,2.0
24043,Washington,MD,Maryland,"155,813",1.0,4.0
24019,Dorchester,MD,Maryland,"32,879",1.0,4.0
26017,Bay,MI,Michigan,"102,500",1.0,1.0
22045,Iberia,LA,Louisiana,"67,659",3.0,3.0
20195,Trego,KS,Kansas,"2,731",0.0,2.0
21055,Crittenden,KY,Kentucky,"8,974",2.0,4.0
21195,Pike,KY,Kentucky,"55,973",2.0,4.0
25015,Hampshire,MA,Massachusetts,"162,502",0.0,2.0
21031,Butler,KY,Kentucky,"12,375",2.0,4.0
23005,Cumberland,ME,Maine,"310,230",0.0,2.0
21143,Lyon,KY,Kentucky,"9,187",1.0,4.0
21201,Robertson,KY,Kentucky,"2,313",2.0,4.0
24033,Prince George's,MD,Maryland,"947,430",1.0,2.0
20093,Kearny,KS,Kansas,"3,823",1.0,1.0
22071,Orleans,LA,Louisiana,"364,136",2.0,4.0
22035,East Carroll,LA,Louisiana,"6,829",3.0,3.0
22119,Webster,LA,Louisiana,"35,238",3.0,3.0
20207,Woodson,KS,Kansas,"3,115",1.0,1.0
24037,St. Mary's,MD,Maryland,"115,281",0.0,2.0
26007,Alpena,MI,Michigan,"28,904",1.0,1.0
21085,Grayson,KY,Kentucky,"26,825",3.0,3.0
20083,Hodgeman,KS,Kansas,"1,655",0.0,2.0
25001,Barnstable,MA,Massachusetts,"231,735",0.0,2.0
22047,Iberville,LA,Louisiana,"29,617",2.0,3.0
20077,Harper,KS,Kansas,"5,435",1.0,1.0
22099,St. Martin,LA,Louisiana,"51,057",2.0,4.0
22109,Terrebonne,LA,Louisiana,"103,616",2.0,4.0
25013,Hampden,MA,Massachusetts,"460,291",1.0,4.0
22007,Assumption,LA,Louisiana,"20,160",2.0,3.0
22043,Grant,LA,Louisiana,"21,911",2.0,4.0
22057,Lafourche,LA,Louisiana,"95,056",2.0,4.0
21137,Lincoln,KY,Kentucky,"24,776",3.0,3.0
23009,Hancock,ME,Maine,"56,526",0.0,2.0
20193,Thomas,KS,Kansas,"7,865",0.0,2.0
22025,Catahoula,LA,Louisiana,"8,414",3.0,3.0
22021,Caldwell,LA,Louisiana,"9,389",3.0,3.0
22115,Vernon,LA,Louisiana,"46,250",2.0,4.0
22103,St. Tammany,LA,Louisiana,"275,583",1.0,2.0
21043,Carter,KY,Kentucky,"26,366",2.0,4.0
21149,McLean,KY,Kentucky,"9,054",2.0,4.0
21189,Owsley,KY,Kentucky,"4,001",3.0,3.0
21045,Casey,KY,Kentucky,"15,918",2.0,4.0
23019,Penobscot,ME,Maine,"155,312",1.0,1.0
22063,Livingston,LA,Louisiana,"150,145",1.0,1.0
22077,Pointe Coupee,LA,Louisiana,"20,000",2.0,4.0
21067,Fayette,KY,Kentucky,"320,154",0.0,1.0
22001,Acadia,LA,Louisiana,"56,489",2.0,3.0
23023,Sagadahoc,ME,Maine,"37,513",0.0,2.0
22085,Sabine,LA,Louisiana,"21,906",2.0,3.0
20173,Sedgwick,KS,Kansas,"528,469",1.0,2.0
24001,Allegany,MD,Maryland,"67,273",1.0,4.0
20069,Gray,KS,Kansas,"5,743",1.0,1.0
22101,St. Mary,LA,Louisiana,"47,055",3.0,3.0
21131,Leslie,KY,Kentucky,"9,864",2.0,3.0
20171,Scott,KS,Kansas,"4,922",0.0,2.0
21171,Monroe,KY,Kentucky,"11,306",3.0,3.0
20177,Shawnee,KS,Kansas,"177,746",1.0,2.0
20159,Rice,KS,Kansas,"9,260",1.0,2.0
26023,Branch,MI,Michigan,"45,215",1.0,4.0
26019,Benzie,MI,Michigan,"18,441",0.0,2.0
21209,Scott,KY,Kentucky,"60,168",1.0,1.0
20191,Sumner,KS,Kansas,"22,334",1.0,1.0
21125,Laurel,KY,Kentucky,"63,296",2.0,4.0
23027,Waldo,ME,Maine,"40,620",1.0,1.0
23003,Aroostook,ME,Maine,"67,351",2.0,4.0
20131,Nemaha,KS,Kansas,"10,114",0.0,2.0
21075,Fulton,KY,Kentucky,"6,338",3.0,3.0
24045,Wicomico,MD,Maryland,"104,800",1.0,4.0
21155,Marion,KY,Kentucky,"19,834",2.0,3.0
21071,Floyd,KY,Kentucky,"34,423",3.0,3.0
20181,Sherman,KS,Kansas,"5,844",1.0,2.0
25009,Essex,MA,Massachusetts,"810,089",0.0,2.0
24003,Anne Arundel,MD,Maryland,"594,582",0.0,2.0
26005,Allegan,MI,Michigan,"121,939",0.0,2.0
23007,Franklin,ME,Maine,"30,828",1.0,1.0
21119,Knott,KY,Kentucky,"13,659",2.0,4.0
20209,Wyandotte,KS,Kansas,"165,281",2.0,4.0
21097,Harrison,KY,Kentucky,"19,415",2.0,4.0
24009,Calvert,MD,Maryland,"94,728",0.0,2.0
22005,Ascension,LA,Louisiana,"131,632",1.0,4.0
22095,St. John the Baptist,LA,Louisiana,"39,592",2.0,4.0
22029,Concordia,LA,Louisiana,"17,688",3.0,3.0
20135,Ness,KS,Kansas,"2,618",1.0,2.0
22019,Calcasieu,LA,Louisiana,"203,761",2.0,4.0
26013,Baraga,MI,Michigan,"8,310",2.0,4.0
21037,Campbell,KY,Kentucky,"93,702",1.0,1.0
20189,Stevens,KS,Kansas,"5,077",2.0,4.0
21035,Calloway,KY,Kentucky,"38,280",2.0,4.0
25021,Norfolk,MA,Massachusetts,"727,473",0.0,2.0
22049,Jackson,LA,Louisiana,"14,746",2.0,3.0
21091,Hancock,KY,Kentucky,"8,920",1.0,1.0
21025,Breathitt,KY,Kentucky,"12,953",3.0,3.0
21225,Union,KY,Kentucky,"13,106",2.0,4.0
20145,Pawnee,KS,Kansas,"6,126",1.0,2.0
22123,West Carroll,LA,Louisiana,"9,323",2.0,4.0
21133,Letcher,KY,Kentucky,"20,423",2.0,3.0
22033,East Baton Rouge,LA,Louisiana,"448,467",1.0,4.0
21111,Jefferson,KY,Kentucky,"772,144",1.0,4.0
20157,Republic,KS,Kansas,"4,627",1.0,1.0
23017,Oxford,ME,Maine,"59,905",1.0,1.0
21219,Todd,KY,Kentucky,"12,494",2.0,4.0
21167,Mercer,KY,Kentucky,"23,097",2.0,4.0
24029,Kent,MD,Maryland,"19,303",0.0,2.0
21057,Cumberland,KY,Kentucky,"6,000",3.0,3.0
21177,Muhlenberg,KY,Kentucky,"30,568",2.0,4.0
21163,Meade,KY,Kentucky,"30,131",1.0,1.0
21135,Lewis,KY,Kentucky,"12,973",3.0,3.0
21079,Garrard,KY,Kentucky,"17,829",2.0,4.0
21141,Logan,KY,Kentucky,"28,283",2.0,4.0
21183,Ohio,KY,Kentucky,"23,626",2.0,4.0
21207,Russell,KY,Kentucky,"18,279",2.0,4.0
21027,Breckinridge,KY,Kentucky,"21,124",2.0,4.0
21081,Grant,KY,Kentucky,"25,619",2.0,4.0
21213,Simpson,KY,Kentucky,"20,195",1.0,1.0
21019,Boyd,KY,Kentucky,"47,826",1.0,1.0
21107,Hopkins,KY,Kentucky,"44,929",2.0,4.0
22117,Washington,LA,Louisiana,"44,865",3.0,3.0
21157,Marshall,KY,Kentucky,"31,744",1.0,2.0
21033,Caldwell,KY,Kentucky,"12,551",2.0,4.0
21015,Boone,KY,Kentucky,"140,496",1.0,1.0
21013,Bell,KY,Kentucky,"23,317",2.0,3.0
21129,Lee,KY,Kentucky,"7,293",3.0,3.0
21173,Montgomery,KY,Kentucky,"28,527",2.0,4.0
21023,Bracken,KY,Kentucky,"8,426",2.0,4.0
21039,Carlisle,KY,Kentucky,"4,704",1.0,1.0
21009,Barren,KY,Kentucky,"45,008",2.0,3.0
21051,Clay,KY,Kentucky,"19,648",3.0,3.0
21229,Washington,KY,Kentucky,"12,267",2.0,4.0
21181,Nicholas,KY,Kentucky,"7,686",2.0,3.0
21175,Morgan,KY,Kentucky,"14,283",2.0,3.0
21029,Bullitt,KY,Kentucky,"84,863",1.0,1.0
21233,Webster,KY,Kentucky,"12,726",2.0,3.0
21041,Carroll,KY,Kentucky,"10,987",2.0,4.0
21083,Graves,KY,Kentucky,"36,461",2.0,4.0
21123,Larue,KY,Kentucky,"15,303",2.0,4.0
21153,Magoffin,KY,Kentucky,"11,228",3.0,3.0
21061,Edmonson,KY,Kentucky,"12,448",2.0,3.0
21221,Trigg,KY,Kentucky,"14,369",2.0,4.0
21147,McCreary,KY,Kentucky,"17,050",3.0,3.0
21151,Madison,KY,Kentucky,"96,735",1.0,1.0
21017,Bourbon,KY,Kentucky,"20,134",1.0,4.0
21105,Hickman,KY,Kentucky,"4,447",2.0,4.0
21187,Owen,KY,Kentucky,"11,313",2.0,4.0
21217,Taylor,KY,Kentucky,"26,443",2.0,4.0
21001,Adair,KY,Kentucky,"19,264",2.0,4.0
21047,Christian,KY,Kentucky,"72,032",2.0,4.0
21211,Shelby,KY,Kentucky,"49,515",1.0,1.0
21115,Johnson,KY,Kentucky,"22,116",2.0,3.0
21069,Fleming,KY,Kentucky,"15,442",2.0,3.0
21059,Daviess,KY,Kentucky,"103,458",1.0,4.0
21199,Pulaski,KY,Kentucky,"66,191",2.0,4.0
21235,Whitley,KY,Kentucky,"36,825",2.0,4.0
21197,Powell,KY,Kentucky,"12,972",2.0,3.0
21063,Elliott,KY,Kentucky,"7,245",2.0,4.0
21193,Perry,KY,Kentucky,"27,133",2.0,3.0
21121,Knox,KY,Kentucky,"29,794",3.0,3.0
21169,Metcalfe,KY,Kentucky,"10,482",1.0,4.0
21101,Henderson,KY,Kentucky,"44,119",2.0,3.0
21011,Bath,KY,Kentucky,"12,975",2.0,3.0
21205,Rowan,KY,Kentucky,"24,409",2.0,3.0
21053,Clinton,KY,Kentucky,"9,148",2.0,4.0
21007,Ballard,KY,Kentucky,"7,582",2.0,4.0
21239,Woodford,KY,Kentucky,"27,268",1.0,1.0
21145,McCracken,KY,Kentucky,"67,428",2.0,4.0
21093,Hardin,KY,Kentucky,"112,273",1.0,4.0
21179,Nelson,KY,Kentucky,"47,730",1.0,4.0
21159,Martin,KY,Kentucky,"10,928",3.0,3.0
21215,Spencer,KY,Kentucky,"20,531",1.0,1.0
21191,Pendleton,KY,Kentucky,"14,810",2.0,4.0
21099,Hart,KY,Kentucky,"19,724",3.0,3.0
21231,Wayne,KY,Kentucky,"19,580",3.0,3.0
21127,Lawrence,KY,Kentucky,"16,000",2.0,4.0
21223,Trimble,KY,Kentucky,"8,607",1.0,4.0
21021,Boyle,KY,Kentucky,"30,988",1.0,1.0
21185,Oldham,KY,Kentucky,"70,183",0.0,1.0
21005,Anderson,KY,Kentucky,"24,613",0.0,2.0
21139,Livingston,KY,Kentucky,"8,892",2.0,4.0
21087,Green,KY,Kentucky,"11,468",2.0,4.0
21073,Franklin,KY,Kentucky,"51,644",1.0,1.0
21237,Wolfe,KY,Kentucky,"6,282",3.0,3.0
28051,Holmes,MS,Mississippi,"15,777",3.0,3.0
26089,Leelanau,MI,Michigan,"23,019",0.0,2.0
27085,McLeod,MN,Minnesota,"36,785",0.0,2.0
26051,Gladwin,MI,Michigan,"25,853",1.0,1.0
28105,Oktibbeha,MS,Mississippi,"51,203",2.0,4.0
26037,Clinton,MI,Michigan,"79,720",0.0,2.0
27003,Anoka,MN,Minnesota,"372,441",0.0,2.0
27053,Hennepin,MN,Minnesota,"1,258,713",0.0,2.0
27011,Big Stone,MN,Minnesota,"5,105",0.0,2.0
28069,Kemper,MS,Mississippi,"8,584",3.0,3.0
27117,Pipestone,MN,Minnesota,"9,245",0.0,2.0
28137,Tate,MS,Mississippi,"28,261",2.0,4.0
26091,Lenawee,MI,Michigan,"97,520",1.0,1.0
26111,Midland,MI,Michigan,"84,039",0.0,2.0
27005,Becker,MN,Minnesota,"35,283",0.0,2.0
26077,Kalamazoo,MI,Michigan,"262,215",0.0,2.0
28089,Madison,MS,Mississippi,"112,511",1.0,2.0
27007,Beltrami,MN,Minnesota,"46,718",1.0,2.0
27119,Polk,MN,Minnesota,"30,412",0.0,2.0
27097,Morrison,MN,Minnesota,"34,250",0.0,2.0
27021,Cass,MN,Minnesota,"31,446",0.0,2.0
26133,Osceola,MI,Michigan,"23,330",1.0,1.0
27143,Sibley,MN,Minnesota,"15,084",0.0,2.0
28087,Lowndes,MS,Mississippi,"57,283",2.0,4.0
26073,Isabella,MI,Michigan,"64,118",1.0,4.0
26141,Presque Isle,MI,Michigan,"13,285",1.0,1.0
27105,Nobles,MN,Minnesota,"21,727",1.0,1.0
26055,Grand Traverse,MI,Michigan,"96,421",0.0,2.0
28101,Newton,MS,Mississippi,"21,019",2.0,3.0
28081,Lee,MS,Mississippi,"82,799",1.0,4.0
28133,Sunflower,MS,Mississippi,"24,468",3.0,3.0
28139,Tippah,MS,Mississippi,"21,287",2.0,4.0
26147,St. Clair,MI,Michigan,"159,874",1.0,1.0
26083,Keweenaw,MI,Michigan,"2,172",0.0,2.0
26069,Iosco,MI,Michigan,"25,373",1.0,4.0
28067,Jones,MS,Mississippi,"66,250",2.0,4.0
27135,Roseau,MN,Minnesota,"15,252",0.0,2.0
28029,Copiah,MS,Mississippi,"27,664",3.0,3.0
26071,Iron,MI,Michigan,"11,740",1.0,1.0
27055,Houston,MN,Minnesota,"18,582",0.0,2.0
27029,Clearwater,MN,Minnesota,"8,644",1.0,2.0
28045,Hancock,MS,Mississippi,"46,159",1.0,4.0
28141,Tishomingo,MS,Mississippi,"18,507",2.0,4.0
28099,Neshoba,MS,Mississippi,"28,789",3.0,3.0
27009,Benton,MN,Minnesota,"41,600",0.0,2.0
27043,Faribault,MN,Minnesota,"13,873",0.0,2.0
28053,Humphreys,MS,Mississippi,"7,216",3.0,3.0
28121,Rankin,MS,Mississippi,"160,417",1.0,2.0
27023,Chippewa,MN,Minnesota,"12,172",0.0,2.0
28025,Clay,MS,Mississippi,"18,206",3.0,3.0
27171,Wright,MN,Minnesota,"151,150",0.0,2.0
26045,Eaton,MI,Michigan,"108,820",0.0,2.0
27101,Murray,MN,Minnesota,"8,049",0.0,2.0
28011,Bolivar,MS,Mississippi,"28,968",3.0,3.0
26157,Tuscola,MI,Michigan,"52,826",1.0,1.0
27035,Crow Wing,MN,Minnesota,"68,304",0.0,2.0
26107,Mecosta,MI,Michigan,"41,099",1.0,1.0
28041,Greene,MS,Mississippi,"13,601",2.0,4.0
26081,Kent,MI,Michigan,"661,354",0.0,2.0
27125,Red Lake,MN,Minnesota,"3,911",0.0,2.0
27129,Renville,MN,Minnesota,"14,348",0.0,2.0
27155,Traverse,MN,Minnesota,"3,136",0.0,2.0
26093,Livingston,MI,Michigan,"196,757",0.0,2.0
26149,St. Joseph,MI,Michigan,"60,878",1.0,1.0
26137,Otsego,MI,Michigan,"25,747",0.0,2.0
26119,Montmorency,MI,Michigan,"9,678",1.0,4.0
27111,Otter Tail,MN,Minnesota,"60,626",0.0,2.0
28055,Issaquena,MS,Mississippi,"1,256",3.0,3.0
26135,Oscoda,MI,Michigan,"8,545",2.0,4.0
27015,Brown,MN,Minnesota,"25,628",0.0,2.0
28095,Monroe,MS,Mississippi,"33,609",2.0,3.0
27139,Scott,MN,Minnesota,"155,814",0.0,2.0
26087,Lapeer,MI,Michigan,"88,977",1.0,1.0
26085,Lake,MI,Michigan,"12,734",2.0,4.0
28013,Calhoun,MS,Mississippi,"12,685",3.0,3.0
27123,Ramsey,MN,Minnesota,"536,075",0.0,2.0
27069,Kittson,MN,Minnesota,"4,060",0.0,2.0
27149,Stevens,MN,Minnesota,"9,728",0.0,2.0
27059,Isanti,MN,Minnesota,"43,182",0.0,2.0
27025,Chisago,MN,Minnesota,"58,535",0.0,2.0
28071,Lafayette,MS,Mississippi,"58,467",1.0,4.0
27061,Itasca,MN,Minnesota,"45,365",0.0,2.0
28065,Jefferson Davis,MS,Mississippi,"10,969",3.0,3.0
27071,Koochiching,MN,Minnesota,"11,751",0.0,2.0
26127,Oceana,MI,Michigan,"26,981",1.0,1.0
27167,Wilkin,MN,Minnesota,"6,306",0.0,2.0
26079,Kalkaska,MI,Michigan,"18,490",1.0,1.0
26121,Muskegon,MI,Michigan,"176,564",1.0,1.0
26139,Ottawa,MI,Michigan,"303,372",0.0,2.0
26047,Emmet,MI,Michigan,"34,123",0.0,2.0
26075,Jackson,MI,Michigan,"159,424",1.0,1.0
28107,Panola,MS,Mississippi,"32,669",3.0,3.0
26063,Huron,MI,Michigan,"30,927",1.0,1.0
27133,Rock,MN,Minnesota,"9,551",0.0,2.0
28037,Franklin,MS,Mississippi,"7,610",3.0,3.0
26043,Dickinson,MI,Michigan,"25,982",0.0,2.0
26153,Schoolcraft,MI,Michigan,"8,149",1.0,4.0
28019,Choctaw,MS,Mississippi,"8,088",2.0,4.0
27173,Yellow Medicine,MN,Minnesota,"9,467",0.0,2.0
28077,Lawrence,MS,Mississippi,"11,741",3.0,3.0
27157,Wabasha,MN,Minnesota,"21,683",0.0,2.0
26115,Monroe,MI,Michigan,"155,045",1.0,1.0
28039,George,MS,Mississippi,"25,619",2.0,4.0
28057,Itawamba,MS,Mississippi,"24,093",1.0,4.0
26067,Ionia,MI,Michigan,"66,262",1.0,1.0
28127,Simpson,MS,Mississippi,"25,715",2.0,4.0
27151,Swift,MN,Minnesota,"9,719",0.0,2.0
27115,Pine,MN,Minnesota,"30,197",1.0,2.0
27027,Clay,MN,Minnesota,"66,258",0.0,2.0
27153,Todd,MN,Minnesota,"25,667",1.0,2.0
26057,Gratiot,MI,Michigan,"41,368",1.0,1.0
26109,Menominee,MI,Michigan,"22,945",1.0,1.0
27107,Norman,MN,Minnesota,"6,329",0.0,2.0
26123,Newaygo,MI,Michigan,"51,108",1.0,1.0
28049,Hinds,MS,Mississippi,"214,870",3.0,3.0
26061,Houghton,MI,Michigan,"37,599",0.0,1.0
26041,Delta,MI,Michigan,"36,790",1.0,1.0
27131,Rice,MN,Minnesota,"67,948",0.0,2.0
27077,Lake of the Woods,MN,Minnesota,"3,778",0.0,2.0
26097,Mackinac,MI,Michigan,"10,851",1.0,4.0
27081,Lincoln,MN,Minnesota,"5,521",0.0,2.0
28047,Harrison,MS,Mississippi,"210,612",2.0,4.0
28015,Carroll,MS,Mississippi,"9,535",3.0,3.0
27113,Pennington,MN,Minnesota,"13,714",0.0,2.0
28083,Leflore,MS,Mississippi,"26,378",3.0,3.0
28117,Prentiss,MS,Mississippi,"25,135",2.0,4.0
27159,Wadena,MN,Minnesota,"14,241",1.0,2.0
26125,Oakland,MI,Michigan,"1,270,426",0.0,2.0
27041,Douglas,MN,Minnesota,"39,953",0.0,2.0
28059,Jackson,MS,Mississippi,"146,389",1.0,4.0
28043,Grenada,MS,Mississippi,"21,065",3.0,3.0
27047,Freeborn,MN,Minnesota,"30,515",0.0,2.0
26131,Ontonagon,MI,Michigan,"5,906",1.0,1.0
28109,Pearl River,MS,Mississippi,"57,978",2.0,4.0
27137,St. Louis,MN,Minnesota,"200,514",0.0,2.0
28085,Lincoln,MS,Mississippi,"34,702",2.0,4.0
26105,Mason,MI,Michigan,"29,159",1.0,1.0
26101,Manistee,MI,Michigan,"25,562",1.0,1.0
26095,Luce,MI,Michigan,"6,435",1.0,4.0
28125,Sharkey,MS,Mississippi,"3,336",3.0,3.0
27091,Martin,MN,Minnesota,"19,657",0.0,2.0
26099,Macomb,MI,Michigan,"875,101",1.0,2.0
26165,Wexford,MI,Michigan,"34,122",1.0,1.0
27121,Pope,MN,Minnesota,"11,400",0.0,2.0
27039,Dodge,MN,Minnesota,"21,088",0.0,2.0
27019,Carver,MN,Minnesota,"111,057",0.0,2.0
28005,Amite,MS,Mississippi,"12,442",3.0,3.0
26059,Hillsdale,MI,Michigan,"45,587",1.0,1.0
27033,Cottonwood,MN,Minnesota,"11,319",0.0,2.0
27127,Redwood,MN,Minnesota,"15,288",0.0,2.0
28063,Jefferson,MS,Mississippi,"6,941",3.0,3.0
28031,Covington,MS,Mississippi,"18,059",2.0,4.0
26065,Ingham,MI,Michigan,"284,637",1.0,2.0
28097,Montgomery,MS,Mississippi,"9,600",3.0,3.0
27079,Le Sueur,MN,Minnesota,"29,255",0.0,2.0
